# -*- tcl -*- bench/csv
1
1342,Geo2Point 1 10 0,1.118
1343,Geo2Point 1 10 10,1.124
1344,Geo2Point 2 -10 -10,1.351
1345,Geo2Point 2 -10 0,1.462
1346,Geo2Point 2 -10 10,1.366
1347,Geo2Point 2 0 -10,1.552
1348,Geo2Point 2 0 0,1.281
1349,Geo2Point 2 0 10,1.12
1350,Geo2Point 2 10 -10,1.385
1351,Geo2Point 2 10 0,1.123
1352,Geo2Point 2 10 10,1.442
1353,Geo2Point 3 -10 -10,1.118
1354,Geo2Point 3 -10 0,1.113
1355,Geo2Point 3 -10 10,1.106
1356,Geo2Point 3 0 -10,1.277
1357,Geo2Point 3 0 0,1.115
1358,Geo2Point 3 0 10,1.216
1359,Geo2Point 3 10 -10,1.32
1360,Geo2Point 3 10 0,1.307
1361,Geo2Point 3 10 10,1.162
1362,Geo2Point 4 -10 -10,1.118
1363,Geo2Point 4 -10 0,1.119
1364,Geo2Point 4 -10 10,1.579
1365,Geo2Point 4 0 -10,1.676
1366,Geo2Point 4 0 0,1.175
1367,Geo2Point 4 0 10,1.255
1368,Geo2Point 4 10 -10,1.157
1369,Geo2Point 4 10 0,1.315
1370,Geo2Point 4 10 10,1.114
1371,Geo2Point 5 -10 -10,1.113
1372,Geo2Point 5 -10 0,1.125
1373,Geo2Point 5 -10 10,1.317
1374,Geo2Point 5 0 -10,1.122
1375,Geo2Point 5 0 0,1.302
1376,Geo2Point 5 0 10,1.361
1377,Geo2Point 5 10 -10,1.119
1378,Geo2Point 5 10 0,1.371
1379,Geo2Point 5 10 10,1.333
1380,Geo2Point 6 -10 -10,1.325
1381,Geo2Point 6 -10 0,1.117
1382,Geo2Point 6 -10 10,1.172
1383,Geo2Point 6 0 -10,1.118
1384,Geo2Point 6 0 0,1.704
1385,Geo2Point 6 0 10,1.121
1386,Geo2Point 6 10 -10,1.122
1387,Geo2Point 6 10 0,1.259
1388,Geo2Point 6 10 10,1.323
1389,Geo2Point 7 -10 -10,1.123
1390,Geo2Point 7 -10 0,1.213
1391,Geo2Point 7 -10 10,1.123
1392,Geo2Point 7 0 -10,1.126
1393,Geo2Point 7 0 0,1.131
1394,Geo2Point 7 0 10,1.312
1395,Geo2Point 7 10 -10,1.128
1396,Geo2Point 7 10 0,1.143
1397,Geo2Point 7 10 10,1.121
1398,Geo2Point 8 -10 -10,1.133
1399,Geo2Point 8 -10 0,1.135
1400,Geo2Point 8 -10 10,1.339
1401,Geo2Point 8 0 -10,1.108
1402,Geo2Point 8 0 0,1.124
1403,Geo2Point 8 0 10,1.292
1404,Geo2Point 8 10 -10,1.304
1405,Geo2Point 8 10 0,1.428
1406,Geo2Point 8 10 10,1.123
1407,Geo2Point 9 -10 -10,1.668
1408,Geo2Point 9 -10 0,1.109
1409,Geo2Point 9 -10 10,1.243
1410,Geo2Point 9 0 -10,1.292
1411,Geo2Point 9 0 0,1.299
1412,Geo2Point 9 0 10,1.126
1413,Geo2Point 9 10 -10,1.461
1414,Geo2Point 9 10 0,1.319
1415,Geo2Point 9 10 10,1.322
1416,Geo2Point 10 -10 -10,1.299
1417,Geo2Point 10 -10 0,1.326
1418,Geo2Point 10 -10 10,1.339
1419,Geo2Point 10 0 -10,1.306
1420,Geo2Point 10 0 0,1.736
1421,Geo2Point 10 0 10,1.109
1422,Geo2Point 10 10 -10,1.304
1423,Geo2Point 10 10 0,1.135
1424,Geo2Point 10 10 10,1.093
1425,Geo2Point 11 -10 -10,1.672
1426,Geo2Point 11 -10 0,1.128
1427,Geo2Point 11 -10 10,1.108
1428,Geo2Point 11 0 -10,1.3
1429,Geo2Point 11 0 0,1.631
1430,Geo2Point 11 0 10,1.131
1431,Geo2Point 11 10 -10,1.122
1432,Geo2Point 11 10 0,1.124
1433,Geo2Point 11 10 10,1.116
1434,Geo2Point 12 -10 -10,1.119
1435,Geo2Point 12 -10 0,1.128
1436,Geo2Point 12 -10 10,1.128
1437,Geo2Point 12 0 -10,1.294
1438,Geo2Point 12 0 0,1.113
1439,Geo2Point 12 0 10,1.126
1440,Geo2Point 12 10 -10,1.358
1441,Geo2Point 12 10 0,1.503
1442,Geo2Point 12 10 10,1.334
1443,Geo2Point 13 -10 -10,1.114
1444,Geo2Point 13 -10 0,1.331
1445,Geo2Point 13 -10 10,1.34
1446,Geo2Point 13 0 -10,1.14
1447,Geo2Point 13 0 0,1.736
1448,Geo2Point 13 0 10,1.285
1449,Geo2Point 13 10 -10,1.12
1450,Geo2Point 13 10 0,1.125
1451,Geo2Point 13 10 10,1.115
1452,Geo2Point 14 -10 -10,1.324
1453,Geo2Point 14 -10 0,1.118
1454,Geo2Point 14 -10 10,1.337
1455,Geo2Point 14 0 -10,1.276
1456,Geo2Point 14 0 0,1.116
1457,Geo2Point 14 0 10,1.369
1458,Geo2Point 14 10 -10,1.319
1459,Geo2Point 14 10 0,1.131
1460,Geo2Point 14 10 10,1.363
1461,Geo2Point 15 -10 -10,1.13
1462,Geo2Point 15 -10 0,1.708
1463,Geo2Point 15 -10 10,1.115
1464,Geo2Point 15 0 -10,1.114
1465,Geo2Point 15 0 0,1.307
1466,Geo2Point 15 0 10,1.113
1467,Geo2Point 15 10 -10,1.336
1468,Geo2Point 15 10 0,1.111
1469,Geo2Point 15 10 10,1.359
1470,Geo2Point 16 -10 -10,1.345
1471,Geo2Point 16 -10 0,1.122
1472,Geo2Point 16 -10 10,1.119
1473,Geo2Point 16 0 -10,1.13
1474,Geo2Point 16 0 0,1.19
1475,Geo2Point 16 0 10,1.14
1476,Geo2Point 16 10 -10,1.13
1477,Geo2Point 16 10 0,1.134
1478,Geo2Point 16 10 10,1.116
1479,Geo2Point 17 -10 -10,1.336
1480,Geo2Point 17 -10 0,1.312
1481,Geo2Point 17 -10 10,1.336
1482,Geo2Point 17 0 -10,1.66
1483,Geo2Point 17 0 0,1.122
1484,Geo2Point 17 0 10,1.519
1485,Geo2Point 17 10 -10,1.262
1486,Geo2Point 17 10 0,1.58
1487,Geo2Point 17 10 10,1.332
1488,Geo2Point 18 -10 -10,1.278
1489,Geo2Point 18 -10 0,1.549
1490,Geo2Point 18 -10 10,1.176
1491,Geo2Point 18 0 -10,1.413
1492,Geo2Point 18 0 0,1.108
1493,Geo2Point 18 0 10,1.31
1494,Geo2Point 18 10 -10,1.274
1495,Geo2Point 18 10 0,1.368
1496,Geo2Point 18 10 10,1.128
1497,Geo2PointList 1x 0 -10 -10,1.472
1498,Geo2PointList 1x 0 -10 0,1.297
1499,Geo2PointList 1x 0 -10 10,1.45
1500,Geo2PointList 1x 0 0 -10,1.234
1501,Geo2PointList 1x 0 0 0,1.259
1502,Geo2PointList 1x 0 0 10,1.251
1503,Geo2PointList 1x 0 10 -10,1.381
1504,Geo2PointList 1x 0 10 0,1.471
1505,Geo2PointList 1x 0 10 10,1.254
1506,Geo2PointList 1x 1 -10 -10,1.51
1507,Geo2PointList 1x 1 -10 0,1.243
1508,Geo2PointList 1x 1 -10 10,1.256
1509,Geo2PointList 1x 1 0 -10,1.258
1510,Geo2PointList 1x 1 0 0,1.496
1511,Geo2PointList 1x 1 0 10,1.434
1512,Geo2PointList 1x 1 10 -10,1.474
1513,Geo2PointList 1x 1 10 0,1.252
1514,Geo2PointList 1x 1 10 10,1.286
1515,Geo2PointList 1x 2 -10 -10,1.444
1516,Geo2PointList 1x 2 -10 0,1.461
1517,Geo2PointList 1x 2 -10 10,1.51
1518,Geo2PointList 1x 2 0 -10,1.412
1519,Geo2PointList 1x 2 0 0,1.377
1520,Geo2PointList 1x 2 0 10,1.232
1521,Geo2PointList 1x 2 10 -10,1.507
1522,Geo2PointList 1x 2 10 0,1.247
1523,Geo2PointList 1x 2 10 10,1.474
1524,Geo2PointList 1x 3 -10 -10,1.687
1525,Geo2PointList 1x 3 -10 0,1.261
1526,Geo2PointList 1x 3 -10 10,1.253
1527,Geo2PointList 1x 3 0 -10,1.23
1528,Geo2PointList 1x 3 0 0,1.844
1529,Geo2PointList 1x 3 0 10,1.254
1530,Geo2PointList 1x 3 10 -10,1.486
1531,Geo2PointList 1x 3 10 0,1.253
1532,Geo2PointList 1x 3 10 10,1.263
1533,Geo2PointList 1x 4 -10 -10,1.24
1534,Geo2PointList 1x 4 -10 0,1.252
1535,Geo2PointList 1x 4 -10 10,1.454
1536,Geo2PointList 1x 4 0 -10,1.319
1537,Geo2PointList 1x 4 0 0,1.304
1538,Geo2PointList 1x 4 0 10,1.296
1539,Geo2PointList 1x 4 10 -10,1.276
1540,Geo2PointList 1x 4 10 0,1.252
1541,Geo2PointList 1x 4 10 10,1.25
1542,Geo2PointList 1x 5 -10 -10,1.23
1543,Geo2PointList 1x 5 -10 0,1.269
1544,Geo2PointList 1x 5 -10 10,1.261
1545,Geo2PointList 1x 5 0 -10,1.884
1546,Geo2PointList 1x 5 0 0,1.425
1547,Geo2PointList 1x 5 0 10,1.276
1548,Geo2PointList 1x 5 10 -10,1.249
1549,Geo2PointList 1x 5 10 0,1.487
1550,Geo2PointList 1x 5 10 10,1.265
1551,Geo2PointList 1x 6 -10 -10,1.453
1552,Geo2PointList 1x 6 -10 0,1.344
1553,Geo2PointList 1x 6 -10 10,1.246
1554,Geo2PointList 1x 6 0 -10,1.802
1555,Geo2PointList 1x 6 0 0,1.438
1556,Geo2PointList 1x 6 0 10,1.752
1557,Geo2PointList 1x 6 10 -10,1.26
1558,Geo2PointList 1x 6 10 0,1.558
1559,Geo2PointList 1x 6 10 10,1.477
1560,Geo2PointList 1x 7 -10 -10,1.271
1561,Geo2PointList 1x 7 -10 0,1.47
1562,Geo2PointList 1x 7 -10 10,1.239
1563,Geo2PointList 1x 7 0 -10,1.243
1564,Geo2PointList 1x 7 0 0,1.45
1565,Geo2PointList 1x 7 0 10,1.433
1566,Geo2PointList 1x 7 10 -10,1.267
1567,Geo2PointList 1x 7 10 0,1.261
1568,Geo2PointList 1x 7 10 10,1.273
1569,Geo2PointList 1x 8 -10 -10,1.277
1570,Geo2PointList 1x 8 -10 0,1.459
1571,Geo2PointList 1x 8 -10 10,1.259
1572,Geo2PointList 1x 8 0 -10,1.257
1573,Geo2PointList 1x 8 0 0,1.347
1574,Geo2PointList 1x 8 0 10,1.441
1575,Geo2PointList 1x 8 10 -10,1.274
1576,Geo2PointList 1x 8 10 0,1.472
1577,Geo2PointList 1x 8 10 10,1.277
1578,Geo2PointList 1x 9 -10 -10,1.462
1579,Geo2PointList 1x 9 -10 0,1.26
1580,Geo2PointList 1x 9 -10 10,1.286
1581,Geo2PointList 1x 9 0 -10,1.738
1582,Geo2PointList 1x 9 0 0,1.443
1583,Geo2PointList 1x 9 0 10,1.527
1584,Geo2PointList 1x 9 10 -10,1.466
1585,Geo2PointList 1x 9 10 0,1.428
1586,Geo2PointList 1x 9 10 10,1.464
1587,Geo2PointList 1x 10 -10 -10,1.281
1588,Geo2PointList 1x 10 -10 0,1.288
1589,Geo2PointList 1x 10 -10 10,1.246
1590,Geo2PointList 1x 10 0 -10,1.258
1591,Geo2PointList 1x 10 0 0,1.71
1592,Geo2PointList 1x 10 0 10,1.248
1593,Geo2PointList 1x 10 10 -10,1.246
1594,Geo2PointList 1x 10 10 0,1.655
1595,Geo2PointList 1x 10 10 10,1.248
1596,Geo2PointList 1x 11 -10 -10,1.488
1597,Geo2PointList 1x 11 -10 0,1.935
1598,Geo2PointList 1x 11 -10 10,1.248
1599,Geo2PointList 1x 11 0 -10,1.457
1600,Geo2PointList 1x 11 0 0,1.491
1601,Geo2PointList 1x 11 0 10,1.269
1602,Geo2PointList 1x 11 10 -10,1.252
1603,Geo2PointList 1x 11 10 0,1.281
1604,Geo2PointList 1x 11 10 10,1.257
1605,Geo2PointList 1x 12 -10 -10,1.582
1606,Geo2PointList 1x 12 -10 0,1.588
1607,Geo2PointList 1x 12 -10 10,1.277
1608,Geo2PointList 1x 12 0 -10,1.466
1609,Geo2PointList 1x 12 0 0,1.511
1610,Geo2PointList 1x 12 0 10,1.339
1611,Geo2PointList 1x 12 10 -10,1.524
1612,Geo2PointList 1x 12 10 0,1.524
1613,Geo2PointList 1x 12 10 10,1.296
1614,Geo2PointList 1x 13 -10 -10,1.253
1615,Geo2PointList 1x 13 -10 0,1.262
1616,Geo2PointList 1x 13 -10 10,1.43
1617,Geo2PointList 1x 13 0 -10,1.254
1618,Geo2PointList 1x 13 0 0,1.428
1619,Geo2PointList 1x 13 0 10,1.233
1620,Geo2PointList 1x 13 10 -10,1.864
1621,Geo2PointList 1x 13 10 0,1.251
1622,Geo2PointList 1x 13 10 10,1.258
1623,Geo2PointList 1x 14 -10 -10,1.672
1624,Geo2PointList 1x 14 -10 0,1.403
1625,Geo2PointList 1x 14 -10 10,1.482
1626,Geo2PointList 1x 14 0 -10,1.257
1627,Geo2PointList 1x 14 0 0,1.537
1628,Geo2PointList 1x 14 0 10,1.447
1629,Geo2PointList 1x 14 10 -10,1.274
1630,Geo2PointList 1x 14 10 0,1.239
1631,Geo2PointList 1x 14 10 10,1.486
1632,Geo2PointList 1x 15 -10 -10,1.886
1633,Geo2PointList 1x 15 -10 0,1.535
1634,Geo2PointList 1x 15 -10 10,1.266
1635,Geo2PointList 1x 15 0 -10,1.851
1636,Geo2PointList 1x 15 0 0,1.447
1637,Geo2PointList 1x 15 0 10,1.593
1638,Geo2PointList 1x 15 10 -10,1.298
1639,Geo2PointList 1x 15 10 0,1.282
1640,Geo2PointList 1x 15 10 10,1.464
1641,Geo2PointList 1x 16 -10 -10,1.274
1642,Geo2PointList 1x 16 -10 0,1.268
1643,Geo2PointList 1x 16 -10 10,1.279
1644,Geo2PointList 1x 16 0 -10,1.259
1645,Geo2PointList 1x 16 0 0,1.63
1646,Geo2PointList 1x 16 0 10,1.24
1647,Geo2PointList 1x 16 10 -10,1.484
1648,Geo2PointList 1x 16 10 0,1.379
1649,Geo2PointList 1x 16 10 10,1.417
1650,Geo2PointList 1x 17 -10 -10,1.291
1651,Geo2PointList 1x 17 -10 0,1.266
1652,Geo2PointList 1x 17 -10 10,1.26
1653,Geo2PointList 1x 17 0 -10,1.458
1654,Geo2PointList 1x 17 0 0,1.263
1655,Geo2PointList 1x 17 0 10,1.534
1656,Geo2PointList 1x 17 10 -10,1.534
1657,Geo2PointList 1x 17 10 0,1.301
1658,Geo2PointList 1x 17 10 10,1.447
1659,Geo2PointList 1x 18 -10 -10,1.278
1660,Geo2PointList 1x 18 -10 0,1.529
1661,Geo2PointList 1x 18 -10 10,1.484
1662,Geo2PointList 1x 18 0 -10,1.537
1663,Geo2PointList 1x 18 0 0,1.341
1664,Geo2PointList 1x 18 0 10,1.253
1665,Geo2PointList 1x 18 10 -10,1.499
1666,Geo2PointList 1x 18 10 0,1.532
1667,Geo2PointList 1x 18 10 10,1.812
1668,Geo2PointList 2x 0 -10 -10,1.722
1669,Geo2PointList 2x 0 -10 0,1.747
1670,Geo2PointList 2x 0 -10 10,1.698
1671,Geo2PointList 2x 0 0 -10,1.389
1672,Geo2PointList 2x 0 0 0,1.425
1673,Geo2PointList 2x 0 0 10,1.417
1674,Geo2PointList 2x 0 10 -10,1.45
1675,Geo2PointList 2x 0 10 0,1.599
1676,Geo2PointList 2x 0 10 10,1.43
1677,Geo2PointList 2x 1 -10 -10,1.697
1678,Geo2PointList 2x 1 -10 0,1.745
1679,Geo2PointList 2x 1 -10 10,1.969
1680,Geo2PointList 2x 1 0 -10,1.803
1681,Geo2PointList 2x 1 0 0,1.65
1682,Geo2PointList 2x 1 0 10,1.715
1683,Geo2PointList 2x 1 10 -10,1.481
1684,Geo2PointList 2x 1 10 0,2.017
1685,Geo2PointList 2x 1 10 10,2.035
1686,Geo2PointList 2x 2 -10 -10,1.677
1687,Geo2PointList 2x 2 -10 0,1.54
1688,Geo2PointList 2x 2 -10 10,1.687
1689,Geo2PointList 2x 2 0 -10,1.514
1690,Geo2PointList 2x 2 0 0,1.741
1691,Geo2PointList 2x 2 0 10,1.625
1692,Geo2PointList 2x 2 10 -10,1.755
1693,Geo2PointList 2x 2 10 0,1.764
1694,Geo2PointList 2x 2 10 10,1.56
1695,Geo2PointList 2x 3 -10 -10,1.719
1696,Geo2PointList 2x 3 -10 0,1.431
1697,Geo2PointList 2x 3 -10 10,2.164
1698,Geo2PointList 2x 3 0 -10,1.42
1699,Geo2PointList 2x 3 0 0,1.714
1700,Geo2PointList 2x 3 0 10,1.429
1701,Geo2PointList 2x 3 10 -10,2.18
1702,Geo2PointList 2x 3 10 0,1.671
1703,Geo2PointList 2x 3 10 10,1.949
1704,Geo2PointList 2x 4 -10 -10,1.462
1705,Geo2PointList 2x 4 -10 0,1.439
1706,Geo2PointList 2x 4 -10 10,1.459
1707,Geo2PointList 2x 4 0 -10,1.433
1708,Geo2PointList 2x 4 0 0,1.756
1709,Geo2PointList 2x 4 0 10,1.487
1710,Geo2PointList 2x 4 10 -10,1.877
1711,Geo2PointList 2x 4 10 0,1.452
1712,Geo2PointList 2x 4 10 10,1.935
1713,Geo2PointList 2x 5 -10 -10,2.033
1714,Geo2PointList 2x 5 -10 0,2.04
1715,Geo2PointList 2x 5 -10 10,1.638
1716,Geo2PointList 2x 5 0 -10,1.668
1717,Geo2PointList 2x 5 0 0,1.431
1718,Geo2PointList 2x 5 0 10,1.428
1719,Geo2PointList 2x 5 10 -10,1.449
1720,Geo2PointList 2x 5 10 0,1.707
1721,Geo2PointList 2x 5 10 10,1.616
1722,Geo2PointList 2x 6 -10 -10,1.448
1723,Geo2PointList 2x 6 -10 0,1.443
1724,Geo2PointList 2x 6 -10 10,1.445
1725,Geo2PointList 2x 6 0 -10,1.587
1726,Geo2PointList 2x 6 0 0,1.653
1727,Geo2PointList 2x 6 0 10,1.774
1728,Geo2PointList 2x 6 10 -10,1.447
1729,Geo2PointList 2x 6 10 0,1.441
1730,Geo2PointList 2x 6 10 10,1.474
1731,Geo2PointList 2x 7 -10 -10,1.438
1732,Geo2PointList 2x 7 -10 0,1.519
1733,Geo2PointList 2x 7 -10 10,1.444
1734,Geo2PointList 2x 7 0 -10,1.427
1735,Geo2PointList 2x 7 0 0,1.653
1736,Geo2PointList 2x 7 0 10,1.416
1737,Geo2PointList 2x 7 10 -10,1.498
1738,Geo2PointList 2x 7 10 0,1.685
1739,Geo2PointList 2x 7 10 10,1.453
1740,Geo2PointList 2x 8 -10 -10,1.457
1741,Geo2PointList 2x 8 -10 0,1.689
1742,Geo2PointList 2x 8 -10 10,1.573
1743,Geo2PointList 2x 8 0 -10,1.439
1744,Geo2PointList 2x 8 0 0,1.491
1745,Geo2PointList 2x 8 0 10,1.669
1746,Geo2PointList 2x 8 10 -10,1.48
1747,Geo2PointList 2x 8 10 0,1.695
1748,Geo2PointList 2x 8 10 10,1.464
1749,Geo2PointList 2x 9 -10 -10,1.729
1750,Geo2PointList 2x 9 -10 0,1.466
1751,Geo2PointList 2x 9 -10 10,1.465
1752,Geo2PointList 2x 9 0 -10,1.493
1753,Geo2PointList 2x 9 0 0,1.43
1754,Geo2PointList 2x 9 0 10,1.411
1755,Geo2PointList 2x 9 10 -10,1.725
1756,Geo2PointList 2x 9 10 0,1.447
1757,Geo2PointList 2x 9 10 10,1.462
1758,Geo2PointList 2x 10 -10 -10,1.461
1759,Geo2PointList 2x 10 -10 0,1.465
1760,Geo2PointList 2x 10 -10 10,1.448
1761,Geo2PointList 2x 10 0 -10,1.463
1762,Geo2PointList 2x 10 0 0,1.668
1763,Geo2PointList 2x 10 0 10,1.44
1764,Geo2PointList 2x 10 10 -10,1.461
1765,Geo2PointList 2x 10 10 0,1.536
1766,Geo2PointList 2x 10 10 10,1.555
1767,Geo2PointList 2x 11 -10 -10,1.562
1768,Geo2PointList 2x 11 -10 0,1.713
1769,Geo2PointList 2x 11 -10 10,1.665
1770,Geo2PointList 2x 11 0 -10,1.432
1771,Geo2PointList 2x 11 0 0,1.708
1772,Geo2PointList 2x 11 0 10,1.445
1773,Geo2PointList 2x 11 10 -10,1.704
1774,Geo2PointList 2x 11 10 0,1.858
1775,Geo2PointList 2x 11 10 10,1.822
1776,Geo2PointList 2x 12 -10 -10,1.774
1777,Geo2PointList 2x 12 -10 0,1.761
1778,Geo2PointList 2x 12 -10 10,1.8
1779,Geo2PointList 2x 12 0 -10,1.435
1780,Geo2PointList 2x 12 0 0,1.772
1781,Geo2PointList 2x 12 0 10,1.681
1782,Geo2PointList 2x 12 10 -10,1.454
1783,Geo2PointList 2x 12 10 0,1.771
1784,Geo2PointList 2x 12 10 10,1.868
1785,Geo2PointList 2x 13 -10 -10,1.908
1786,Geo2PointList 2x 13 -10 0,1.468
1787,Geo2PointList 2x 13 -10 10,1.467
1788,Geo2PointList 2x 13 0 -10,1.837
1789,Geo2PointList 2x 13 0 0,1.663
1790,Geo2PointList 2x 13 0 10,1.413
1791,Geo2PointList 2x 13 10 -10,1.744
1792,Geo2PointList 2x 13 10 0,2.237
1793,Geo2PointList 2x 13 10 10,1.919
1794,Geo2PointList 2x 14 -10 -10,1.726
1795,Geo2PointList 2x 14 -10 0,1.451
1796,Geo2PointList 2x 14 -10 10,1.789
1797,Geo2PointList 2x 14 0 -10,1.434
1798,Geo2PointList 2x 14 0 0,2.044
1799,Geo2PointList 2x 14 0 10,1.424
1800,Geo2PointList 2x 14 10 -10,1.459
1801,Geo2PointList 2x 14 10 0,1.44
1802,Geo2PointList 2x 14 10 10,1.876
1803,Geo2PointList 2x 15 -10 -10,1.752
1804,Geo2PointList 2x 15 -10 0,1.713
1805,Geo2PointList 2x 15 -10 10,1.598
1806,Geo2PointList 2x 15 0 -10,1.65
1807,Geo2PointList 2x 15 0 0,1.802
1808,Geo2PointList 2x 15 0 10,1.912
1809,Geo2PointList 2x 15 10 -10,1.483
1810,Geo2PointList 2x 15 10 0,1.463
1811,Geo2PointList 2x 15 10 10,1.712
1812,Geo2PointList 2x 16 -10 -10,1.471
1813,Geo2PointList 2x 16 -10 0,1.893
1814,Geo2PointList 2x 16 -10 10,1.727
1815,Geo2PointList 2x 16 0 -10,1.472
1816,Geo2PointList 2x 16 0 0,1.65
1817,Geo2PointList 2x 16 0 10,1.431
1818,Geo2PointList 2x 16 10 -10,1.686
1819,Geo2PointList 2x 16 10 0,1.56
1820,Geo2PointList 2x 16 10 10,2.218
1821,Geo2PointList 2x 17 -10 -10,1.545
1822,Geo2PointList 2x 17 -10 0,1.476
1823,Geo2PointList 2x 17 -10 10,1.451
1824,Geo2PointList 2x 17 0 -10,1.664
1825,Geo2PointList 2x 17 0 0,1.921
1826,Geo2PointList 2x 17 0 10,1.619
1827,Geo2PointList 2x 17 10 -10,1.753
1828,Geo2PointList 2x 17 10 0,1.739
1829,Geo2PointList 2x 17 10 10,1.722
1830,Geo2PointList 2x 18 -10 -10,1.477
1831,Geo2PointList 2x 18 -10 0,1.733
1832,Geo2PointList 2x 18 -10 10,1.453
1833,Geo2PointList 2x 18 0 -10,1.677
1834,Geo2PointList 2x 18 0 0,1.575
1835,Geo2PointList 2x 18 0 10,1.616
1836,Geo2PointList 2x 18 10 -10,1.451
1837,Geo2PointList 2x 18 10 0,1.711
1838,Geo2PointList 2x 18 10 10,1.792
1839,Geo2PointList 5x 0 -10 -10,1.981
1840,Geo2PointList 5x 0 -10 0,2.041
1841,Geo2PointList 5x 0 -10 10,2.35
1842,Geo2PointList 5x 0 0 -10,1.894
1843,Geo2PointList 5x 0 0 0,2.284
1844,Geo2PointList 5x 0 0 10,2.06
1845,Geo2PointList 5x 0 10 -10,1.998
1846,Geo2PointList 5x 0 10 0,2.54
1847,Geo2PointList 5x 0 10 10,1.986
1848,Geo2PointList 5x 1 -10 -10,4.818
1849,Geo2PointList 5x 1 -10 0,2.377
1850,Geo2PointList 5x 1 -10 10,2.56
1851,Geo2PointList 5x 1 0 -10,2.285
1852,Geo2PointList 5x 1 0 0,2.26
1853,Geo2PointList 5x 1 0 10,1.907
1854,Geo2PointList 5x 1 10 -10,2.611
1855,Geo2PointList 5x 1 10 0,2.399
1856,Geo2PointList 5x 1 10 10,2.219
1857,Geo2PointList 5x 2 -10 -10,2.476
1858,Geo2PointList 5x 2 -10 0,2.005
1859,Geo2PointList 5x 2 -10 10,1.973
1860,Geo2PointList 5x 2 0 -10,1.921
1861,Geo2PointList 5x 2 0 0,2.262
1862,Geo2PointList 5x 2 0 10,2.409
1863,Geo2PointList 5x 2 10 -10,1.987
1864,Geo2PointList 5x 2 10 0,2.492
1865,Geo2PointList 5x 2 10 10,1.988
1866,Geo2PointList 5x 3 -10 -10,2.393
1867,Geo2PointList 5x 3 -10 0,2.226
1868,Geo2PointList 5x 3 -10 10,2.395
1869,Geo2PointList 5x 3 0 -10,2.824
1870,Geo2PointList 5x 3 0 0,1.926
1871,Geo2PointList 5x 3 0 10,1.919
1872,Geo2PointList 5x 3 10 -10,2.406
1873,Geo2PointList 5x 3 10 0,2.379
1874,Geo2PointList 5x 3 10 10,2.334
1875,Geo2PointList 5x 4 -10 -10,2.001
1876,Geo2PointList 5x 4 -10 0,2.449
1877,Geo2PointList 5x 4 -10 10,2.006
1878,Geo2PointList 5x 4 0 -10,2.021
1879,Geo2PointList 5x 4 0 0,2.014
1880,Geo2PointList 5x 4 0 10,1.999
1881,Geo2PointList 5x 4 10 -10,2.462
1882,Geo2PointList 5x 4 10 0,2.9
1883,Geo2PointList 5x 4 10 10,2.02
1884,Geo2PointList 5x 5 -10 -10,1.998
1885,Geo2PointList 5x 5 -10 0,2.006
1886,Geo2PointList 5x 5 -10 10,2.397
1887,Geo2PointList 5x 5 0 -10,2.271
1888,Geo2PointList 5x 5 0 0,2.31
1889,Geo2PointList 5x 5 0 10,1.917
1890,Geo2PointList 5x 5 10 -10,2.389
1891,Geo2PointList 5x 5 10 0,2.544
1892,Geo2PointList 5x 5 10 10,1.996
1893,Geo2PointList 5x 6 -10 -10,2.101
1894,Geo2PointList 5x 6 -10 0,2.022
1895,Geo2PointList 5x 6 -10 10,2.046
1896,Geo2PointList 5x 6 0 -10,1.911
1897,Geo2PointList 5x 6 0 0,1.931
1898,Geo2PointList 5x 6 0 10,2.287
1899,Geo2PointList 5x 6 10 -10,2.015
1900,Geo2PointList 5x 6 10 0,2.039
1901,Geo2PointList 5x 6 10 10,2.866
1902,Geo2PointList 5x 7 -10 -10,2.021
1903,Geo2PointList 5x 7 -10 0,2.451
1904,Geo2PointList 5x 7 -10 10,2.615
1905,Geo2PointList 5x 7 0 -10,1.927
1906,Geo2PointList 5x 7 0 0,2.234
1907,Geo2PointList 5x 7 0 10,2.326
1908,Geo2PointList 5x 7 10 -10,2.042
1909,Geo2PointList 5x 7 10 0,2.081
1910,Geo2PointList 5x 7 10 10,2.073
1911,Geo2PointList 5x 8 -10 -10,2.028
1912,Geo2PointList 5x 8 -10 0,2.639
1913,Geo2PointList 5x 8 -10 10,2.482
1914,Geo2PointList 5x 8 0 -10,1.952
1915,Geo2PointList 5x 8 0 0,1.898
1916,Geo2PointList 5x 8 0 10,2.125
1917,Geo2PointList 5x 8 10 -10,2.431
1918,Geo2PointList 5x 8 10 0,2.013
1919,Geo2PointList 5x 8 10 10,2.294
1920,Geo2PointList 5x 9 -10 -10,2.006
1921,Geo2PointList 5x 9 -10 0,2.015
1922,Geo2PointList 5x 9 -10 10,2.037
1923,Geo2PointList 5x 9 0 -10,1.916
1924,Geo2PointList 5x 9 0 0,2.529
1925,Geo2PointList 5x 9 0 10,1.935
1926,Geo2PointList 5x 9 10 -10,2.087
1927,Geo2PointList 5x 9 10 0,3.036
1928,Geo2PointList 5x 9 10 10,2.336
1929,Geo2PointList 5x 10 -10 -10,2.386
1930,Geo2PointList 5x 10 -10 0,2.287
1931,Geo2PointList 5x 10 -10 10,3.063
1932,Geo2PointList 5x 10 0 -10,2.379
