# -*- tcl -*- bench/csv
1
167,Geo2Point* 1x 4 -10 10,5.392
168,Geo2Point* 1x 4 0 -10,5.907
169,Geo2Point* 1x 4 0 0,5.633
170,Geo2Point* 1x 4 0 10,5.918
171,Geo2Point* 1x 4 10 -10,6.187
172,Geo2Point* 1x 4 10 0,6.85
173,Geo2Point* 1x 4 10 10,6.645
174,Geo2Point* 1x 5 -10 -10,5.511
175,Geo2Point* 1x 5 -10 0,5.628
176,Geo2Point* 1x 5 -10 10,5.86
177,Geo2Point* 1x 5 0 -10,5.426
178,Geo2Point* 1x 5 0 0,6.057
179,Geo2Point* 1x 5 0 10,5.992
180,Geo2Point* 1x 5 10 -10,6.672
181,Geo2Point* 1x 5 10 0,6.35
182,Geo2Point* 1x 5 10 10,5.928
183,Geo2Point* 1x 6 -10 -10,5.525
184,Geo2Point* 1x 6 -10 0,6.454
185,Geo2Point* 1x 6 -10 10,6.232
186,Geo2Point* 1x 6 0 -10,6.772
187,Geo2Point* 1x 6 0 0,6.462
188,Geo2Point* 1x 6 0 10,5.516
189,Geo2Point* 1x 6 10 -10,6.214
190,Geo2Point* 1x 6 10 0,6.325
191,Geo2Point* 1x 6 10 10,6.012
192,Geo2Point* 1x 7 -10 -10,5.632
193,Geo2Point* 1x 7 -10 0,5.504
194,Geo2Point* 1x 7 -10 10,5.418
195,Geo2Point* 1x 7 0 -10,5.419
196,Geo2Point* 1x 7 0 0,5.605
197,Geo2Point* 1x 7 0 10,6.17
198,Geo2Point* 1x 7 10 -10,6.341
199,Geo2Point* 1x 7 10 0,6.479
200,Geo2Point* 1x 7 10 10,6.213
201,Geo2Point* 1x 8 -10 -10,6.468
202,Geo2Point* 1x 8 -10 0,5.502
203,Geo2Point* 1x 8 -10 10,5.876
204,Geo2Point* 1x 8 0 -10,6.11
205,Geo2Point* 1x 8 0 0,6.085
206,Geo2Point* 1x 8 0 10,8.675
207,Geo2Point* 1x 8 10 -10,6.183
208,Geo2Point* 1x 8 10 0,5.515
209,Geo2Point* 1x 8 10 10,6.014
210,Geo2Point* 1x 9 -10 -10,5.444
211,Geo2Point* 1x 9 -10 0,6.81
212,Geo2Point* 1x 9 -10 10,6.201
213,Geo2Point* 1x 9 0 -10,6.596
214,Geo2Point* 1x 9 0 0,5.453
215,Geo2Point* 1x 9 0 10,5.682
216,Geo2Point* 1x 9 10 -10,6.466
217,Geo2Point* 1x 9 10 0,6.579
218,Geo2Point* 1x 9 10 10,5.99
219,Geo2Point* 1x 10 -10 -10,6.642
220,Geo2Point* 1x 10 -10 0,5.478
221,Geo2Point* 1x 10 -10 10,5.474
222,Geo2Point* 1x 10 0 -10,5.517
223,Geo2Point* 1x 10 0 0,6.753
224,Geo2Point* 1x 10 0 10,6.293
225,Geo2Point* 1x 10 10 -10,6.246
226,Geo2Point* 1x 10 10 0,6.122
227,Geo2Point* 1x 10 10 10,6.209
228,Geo2Point* 1x 11 -10 -10,6.246
229,Geo2Point* 1x 11 -10 0,6.42
230,Geo2Point* 1x 11 -10 10,5.796
231,Geo2Point* 1x 11 0 -10,5.459
232,Geo2Point* 1x 11 0 0,6.508
233,Geo2Point* 1x 11 0 10,7.038
234,Geo2Point* 1x 11 10 -10,6.393
235,Geo2Point* 1x 11 10 0,5.605
236,Geo2Point* 1x 11 10 10,5.482
237,Geo2Point* 1x 12 -10 -10,7.605
238,Geo2Point* 1x 12 -10 0,5.817
239,Geo2Point* 1x 12 -10 10,6.178
240,Geo2Point* 1x 12 0 -10,5.476
241,Geo2Point* 1x 12 0 0,5.971
242,Geo2Point* 1x 12 0 10,6.154
243,Geo2Point* 1x 12 10 -10,5.448
244,Geo2Point* 1x 12 10 0,6.229
245,Geo2Point* 1x 12 10 10,5.987
246,Geo2Point* 1x 13 -10 -10,5.473
247,Geo2Point* 1x 13 -10 0,5.653
248,Geo2Point* 1x 13 -10 10,15.929
249,Geo2Point* 1x 13 0 -10,9.337
250,Geo2Point* 1x 13 0 0,5.726
251,Geo2Point* 1x 13 0 10,6.065
252,Geo2Point* 1x 13 10 -10,5.544
253,Geo2Point* 1x 13 10 0,6.263
254,Geo2Point* 1x 13 10 10,5.484
255,Geo2Point* 1x 14 -10 -10,6.139
256,Geo2Point* 1x 14 -10 0,5.648
257,Geo2Point* 1x 14 -10 10,6.807
258,Geo2Point* 1x 14 0 -10,5.463
259,Geo2Point* 1x 14 0 0,5.511
260,Geo2Point* 1x 14 0 10,5.443
261,Geo2Point* 1x 14 10 -10,5.596
262,Geo2Point* 1x 14 10 0,7.033
263,Geo2Point* 1x 14 10 10,6.349
264,Geo2Point* 1x 15 -10 -10,5.509
265,Geo2Point* 1x 15 -10 0,5.457
266,Geo2Point* 1x 15 -10 10,5.692
267,Geo2Point* 1x 15 0 -10,5.45
268,Geo2Point* 1x 15 0 0,5.462
269,Geo2Point* 1x 15 0 10,6.338
270,Geo2Point* 1x 15 10 -10,5.486
271,Geo2Point* 1x 15 10 0,5.543
272,Geo2Point* 1x 15 10 10,6.0
273,Geo2Point* 1x 16 -10 -10,5.475
274,Geo2Point* 1x 16 -10 0,6.191
275,Geo2Point* 1x 16 -10 10,5.995
276,Geo2Point* 1x 16 0 -10,5.493
277,Geo2Point* 1x 16 0 0,5.469
278,Geo2Point* 1x 16 0 10,5.736
279,Geo2Point* 1x 16 10 -10,6.05
280,Geo2Point* 1x 16 10 0,5.532
281,Geo2Point* 1x 16 10 10,5.799
282,Geo2Point* 1x 17 -10 -10,7.795
283,Geo2Point* 1x 17 -10 0,6.265
284,Geo2Point* 1x 17 -10 10,6.327
285,Geo2Point* 1x 17 0 -10,7.037
286,Geo2Point* 1x 17 0 0,6.52
287,Geo2Point* 1x 17 0 10,6.159
288,Geo2Point* 1x 17 10 -10,5.475
289,Geo2Point* 1x 17 10 0,6.772
290,Geo2Point* 1x 17 10 10,5.679
291,Geo2Point* 1x 18 -10 -10,6.55
292,Geo2Point* 1x 18 -10 0,5.497
293,Geo2Point* 1x 18 -10 10,6.412
294,Geo2Point* 1x 18 0 -10,5.996
295,Geo2Point* 1x 18 0 0,5.489
296,Geo2Point* 1x 18 0 10,5.921
297,Geo2Point* 1x 18 10 -10,6.388
298,Geo2Point* 1x 18 10 0,5.882
299,Geo2Point* 1x 18 10 10,6.415
300,Geo2Point* 2x 0 -10 -10,10.052
301,Geo2Point* 2x 0 -10 0,10.267
302,Geo2Point* 2x 0 -10 10,9.821
303,Geo2Point* 2x 0 0 -10,10.497
304,Geo2Point* 2x 0 0 0,11.676
305,Geo2Point* 2x 0 0 10,12.713
306,Geo2Point* 2x 0 10 -10,10.895
307,Geo2Point* 2x 0 10 0,9.789
308,Geo2Point* 2x 0 10 10,10.531
309,Geo2Point* 2x 1 -10 -10,9.31
310,Geo2Point* 2x 1 -10 0,15.739
311,Geo2Point* 2x 1 -10 10,11.767
312,Geo2Point* 2x 1 0 -10,10.359
313,Geo2Point* 2x 1 0 0,9.594
314,Geo2Point* 2x 1 0 10,10.343
315,Geo2Point* 2x 1 10 -10,9.538
316,Geo2Point* 2x 1 10 0,9.929
317,Geo2Point* 2x 1 10 10,9.862
318,Geo2Point* 2x 2 -10 -10,10.261
319,Geo2Point* 2x 2 -10 0,10.179
320,Geo2Point* 2x 2 -10 10,10.494
321,Geo2Point* 2x 2 0 -10,10.426
322,Geo2Point* 2x 2 0 0,9.209
323,Geo2Point* 2x 2 0 10,9.712
324,Geo2Point* 2x 2 10 -10,9.302
325,Geo2Point* 2x 2 10 0,10.164
326,Geo2Point* 2x 2 10 10,9.793
327,Geo2Point* 2x 3 -10 -10,10.804
328,Geo2Point* 2x 3 -10 0,12.006
329,Geo2Point* 2x 3 -10 10,9.867
330,Geo2Point* 2x 3 0 -10,10.509
331,Geo2Point* 2x 3 0 0,10.726
332,Geo2Point* 2x 3 0 10,11.132
333,Geo2Point* 2x 3 10 -10,9.984
334,Geo2Point* 2x 3 10 0,11.088
335,Geo2Point* 2x 3 10 10,9.347
336,Geo2Point* 2x 4 -10 -10,10.275
337,Geo2Point* 2x 4 -10 0,10.975
338,Geo2Point* 2x 4 -10 10,9.343
339,Geo2Point* 2x 4 0 -10,9.828
340,Geo2Point* 2x 4 0 0,10.173
341,Geo2Point* 2x 4 0 10,10.911
342,Geo2Point* 2x 4 10 -10,10.27
343,Geo2Point* 2x 4 10 0,10.414
344,Geo2Point* 2x 4 10 10,9.966
345,Geo2Point* 2x 5 -10 -10,9.237
346,Geo2Point* 2x 5 -10 0,9.738
347,Geo2Point* 2x 5 -10 10,9.507
348,Geo2Point* 2x 5 0 -10,9.8
349,Geo2Point* 2x 5 0 0,10.7
350,Geo2Point* 2x 5 0 10,9.773
351,Geo2Point* 2x 5 10 -10,10.203
352,Geo2Point* 2x 5 10 0,9.865
353,Geo2Point* 2x 5 10 10,11.264
354,Geo2Point* 2x 6 -10 -10,10.84
355,Geo2Point* 2x 6 -10 0,9.979
356,Geo2Point* 2x 6 -10 10,10.699
357,Geo2Point* 2x 6 0 -10,16.827
358,Geo2Point* 2x 6 0 0,10.378
359,Geo2Point* 2x 6 0 10,9.932
360,Geo2Point* 2x 6 10 -10,10.421
361,Geo2Point* 2x 6 10 0,9.193
362,Geo2Point* 2x 6 10 10,10.184
363,Geo2Point* 2x 7 -10 -10,9.529
364,Geo2Point* 2x 7 -10 0,9.288
365,Geo2Point* 2x 7 -10 10,10.46
366,Geo2Point* 2x 7 0 -10,9.525
367,Geo2Point* 2x 7 0 0,10.031
368,Geo2Point* 2x 7 0 10,10.996
369,Geo2Point* 2x 7 10 -10,10.967
370,Geo2Point* 2x 7 10 0,9.925
371,Geo2Point* 2x 7 10 10,9.821
372,Geo2Point* 2x 8 -10 -10,10.347
373,Geo2Point* 2x 8 -10 0,11.002
374,Geo2Point* 2x 8 -10 10,9.731
375,Geo2Point* 2x 8 0 -10,11.357
376,Geo2Point* 2x 8 0 0,10.768
377,Geo2Point* 2x 8 0 10,10.652
378,Geo2Point* 2x 8 10 -10,10.318
379,Geo2Point* 2x 8 10 0,11.181
380,Geo2Point* 2x 8 10 10,9.811
381,Geo2Point* 2x 9 -10 -10,9.265
382,Geo2Point* 2x 9 -10 0,11.188
383,Geo2Point* 2x 9 -10 10,10.21
384,Geo2Point* 2x 9 0 -10,10.078
385,Geo2Point* 2x 9 0 0,9.68
386,Geo2Point* 2x 9 0 10,9.667
387,Geo2Point* 2x 9 10 -10,10.228
388,Geo2Point* 2x 9 10 0,10.331
389,Geo2Point* 2x 9 10 10,9.667
390,Geo2Point* 2x 10 -10 -10,10.467
391,Geo2Point* 2x 10 -10 0,9.309
392,Geo2Point* 2x 10 -10 10,10.118
393,Geo2Point* 2x 10 0 -10,9.518
394,Geo2Point* 2x 10 0 0,10.533
395,Geo2Point* 2x 10 0 10,9.808
396,Geo2Point* 2x 10 10 -10,10.583
397,Geo2Point* 2x 10 10 0,10.478
398,Geo2Point* 2x 10 10 10,9.476
399,Geo2Point* 2x 11 -10 -10,9.926
400,Geo2Point* 2x 11 -10 0,10.231
401,Geo2Point* 2x 11 -10 10,11.116
402,Geo2Point* 2x 11 0 -10,10.254
403,Geo2Point* 2x 11 0 0,10.348
404,Geo2Point* 2x 11 0 10,10.452
405,Geo2Point* 2x 11 10 -10,9.937
406,Geo2Point* 2x 11 10 0,11.004
407,Geo2Point* 2x 11 10 10,10.148
408,Geo2Point* 2x 12 -10 -10,10.215
409,Geo2Point* 2x 12 -10 0,9.418
410,Geo2Point* 2x 12 -10 10,9.621
411,Geo2Point* 2x 12 0 -10,9.266
412,Geo2Point* 2x 12 0 0,9.849
413,Geo2Point* 2x 12 0 10,10.051
414,Geo2Point* 2x 12 10 -10,10.267
415,Geo2Point* 2x 12 10 0,10.144
416,Geo2Point* 2x 12 10 10,10.481
417,Geo2Point* 2x 13 -10 -10,9.207
418,Geo2Point* 2x 13 -10 0,9.717
419,Geo2Point* 2x 13 -10 10,15.459
420,Geo2Point* 2x 13 0 -10,10.136
421,Geo2Point* 2x 13 0 0,9.604
422,Geo2Point* 2x 13 0 10,9.415
423,Geo2Point* 2x 13 10 -10,11.343
424,Geo2Point* 2x 13 10 0,10.498
425,Geo2Point* 2x 13 10 10,9.898
426,Geo2Point* 2x 14 -10 -10,9.846
427,Geo2Point* 2x 14 -10 0,10.076
428,Geo2Point* 2x 14 -10 10,10.892
429,Geo2Point* 2x 14 0 -10,9.287
430,Geo2Point* 2x 14 0 0,11.477
431,Geo2Point* 2x 14 0 10,9.907
432,Geo2Point* 2x 14 10 -10,9.654
433,Geo2Point* 2x 14 10 0,10.776
434,Geo2Point* 2x 14 10 10,13.11
435,Geo2Point* 2x 15 -10 -10,16.443
436,Geo2Point* 2x 15 -10 0,10.761
437,Geo2Point* 2x 15 -10 10,10.504
438,Geo2Point* 2x 15 0 -10,9.974
439,Geo2Point* 2x 15 0 0,9.309
440,Geo2Point* 2x 15 0 10,11.758
441,Geo2Point* 2x 15 10 -10,9.618
442,Geo2Point* 2x 15 10 0,10.792
443,Geo2Point* 2x 15 10 10,9.723
444,Geo2Point* 2x 16 -10 -10,9.664
445,Geo2Point* 2x 16 -10 0,11.399
446,Geo2Point* 2x 16 -10 10,9.531
447,Geo2Point* 2x 16 0 -10,9.29
448,Geo2Point* 2x 16 0 0,9.961
449,Geo2Point* 2x 16 0 10,10.82
450,Geo2Point* 2x 16 10 -10,10.578
451,Geo2Point* 2x 16 10 0,9.71
452,Geo2Point* 2x 16 10 10,10.685
